first_name,last_name,name,last_season,player_code,country_of_birth,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,image_url,international_caps,international_goals,url,current_club_name,market_value_in_eur,highest_market_value_in_eur
Hans,Nicolussi Caviglia,Hans Nicolussi Caviglia,2025,hans-nicolussi-caviglia,Italy,2000-06-18 00:00:00,Defensive Midfield,Midfield,right,184.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/430280-1743004805.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/hans-nicolussi-caviglia/profil/spieler/430280,Parma Calcio 1913,6000000.0,8500000.0
Abdoulaye,Ndiaye,Abdoulaye Ndiaye,2025,abdoulaye-ndiaye,Senegal,2002-04-10 00:00:00,Centre-Back,Defender,left,195.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/673514-1767803264.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/abdoulaye-ndiaye/profil/spieler/673514,Parma Calcio 1913,6000000.0,7000000.0
Jacob,Ondrejka,Jacob Ondrejka,2025,jacob-ondrejka,Sweden,2002-09-02 00:00:00,Left Winger,Attack,right,179.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/663237-1751532865.jpg?lm=1,1.0,1.0,https://www.transfermarkt.co.uk/jacob-ondrejka/profil/spieler/663237,Parma Calcio 1913,5500000.0,8000000.0
Gaetano,Oristanio,Gaetano Oristanio,2025,gaetano-oristanio,Italy,2002-09-28 00:00:00,Attacking Midfield,Midfield,left,174.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/613393-1692963581.jpg?lm=1,7.0,0.0,https://www.transfermarkt.co.uk/gaetano-oristanio/profil/spieler/613393,Parma Calcio 1913,5000000.0,6500000.0
Nesta,Elphege,Nesta Elphege,2025,nesta-elphege,France,2001-01-09 00:00:00,Centre-Forward,Attack,left,196.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/862606-1777961604.jpg?lm=1,,,https://www.transfermarkt.co.uk/nesta-elphege/profil/spieler/862606,Parma Calcio 1913,4000000.0,4000000.0
Benja,Cremaschi,Benja Cremaschi,2025,benja-cremaschi,United States,2005-03-02 00:00:00,Central Midfield,Midfield,right,180.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/999127-1740775093.jpg?lm=1,13.0,7.0,https://www.transfermarkt.co.uk/benja-cremaschi/profil/spieler/999127,Parma Calcio 1913,4000000.0,5000000.0
Emanuele,Valeri,Emanuele Valeri,2025,emanuele-valeri,Italy,1998-12-07 00:00:00,Left-Back,Defender,left,180.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/445126-1663684061.jpg?lm=1,,,https://www.transfermarkt.co.uk/emanuele-valeri/profil/spieler/445126,Parma Calcio 1913,3000000.0,3500000.0
Lautaro,Valenti,Lautaro Valenti,2025,lautaro-valenti,Argentina,1999-01-14 00:00:00,Centre-Back,Defender,left,188.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/625202-1725530168.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/lautaro-valenti/profil/spieler/625202,Parma Calcio 1913,2000000.0,5000000.0
Pontus,Almqvist,Pontus Almqvist,2025,pontus-almqvist,Sweden,1999-07-10 00:00:00,Right Winger,Attack,left,183.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/300532-1692964187.jpg?lm=1,5.0,2.0,https://www.transfermarkt.co.uk/pontus-almqvist/profil/spieler/300532,Parma Calcio 1913,1800000.0,3000000.0
Antoine,Hainaut,Antoine Hainaut,2024,antoine-hainaut,France,2002-02-18 00:00:00,Right-Back,Defender,right,187.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/917375-1730185355.jpg?lm=1,,,https://www.transfermarkt.co.uk/antoine-hainaut/profil/spieler/917375,Parma Calcio 1913,1700000.0,1700000.0
,Hernani,Hernani,2024,hernani,Brazil,1994-03-27 00:00:00,Central Midfield,Midfield,both,188.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/181768-1686211173.jpg?lm=1,14.0,0.0,https://www.transfermarkt.co.uk/hernani/profil/spieler/181768,Parma Calcio 1913,1500000.0,6500000.0
Edoardo,Corvi,Edoardo Corvi,2025,edoardo-corvi,Italy,2001-03-23 00:00:00,Goalkeeper,Goalkeeper,right,187.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/528181-1712347686.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/edoardo-corvi/profil/spieler/528181,Parma Calcio 1913,1500000.0,1500000.0
Nahuel,Estévez,Nahuel Estévez,2025,nahuel-estevez,Argentina,1995-11-14 00:00:00,Defensive Midfield,Midfield,right,181.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/552472-1739284138.jpg?lm=1,,,https://www.transfermarkt.co.uk/nahuel-estevez/profil/spieler/552472,Parma Calcio 1913,1400000.0,3500000.0
Wylan,Cyprien,Wylan Cyprien,2024,wylan-cyprien,Guadeloupe,1995-01-28 00:00:00,Central Midfield,Midfield,right,180.0,,https://img.a.transfermarkt.technology/portrait/header/182889-1730185285.jpg?lm=1,2.0,1.0,https://www.transfermarkt.co.uk/wylan-cyprien/profil/spieler/182889,Parma Calcio 1913,1100000.0,18000000.0
Franco,Carboni,Franco Carboni,2025,franco-carboni,Argentina,2003-04-04 00:00:00,Left-Back,Defender,left,190.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/731491-1675245800.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/franco-carboni/profil/spieler/731491,Parma Calcio 1913,900000.0,1000000.0
Anas,Haj Mohamed,Anas Haj Mohamed,2024,anas-haj-mohamed,Italy,2005-03-26 00:00:00,Right Winger,Attack,right,174.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/883122-1739284158.jpg?lm=1,4.0,0.0,https://www.transfermarkt.co.uk/anas-haj-mohamed/profil/spieler/883122,Parma Calcio 1913,800000.0,1800000.0
Filippo,Rinaldi,Filippo Rinaldi,2025,filippo-rinaldi,Italy,2002-12-04 00:00:00,Goalkeeper,Goalkeeper,right,188.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/604207-1758687826.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/filippo-rinaldi/profil/spieler/604207,Parma Calcio 1913,600000.0,600000.0
Elia,Plicco,Elia Plicco,2024,elia-plicco,Italy,2007-02-01 00:00:00,Attacking Midfield,Midfield,right,183.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1085031-1735894555.jpg?lm=1,8.0,0.0,https://www.transfermarkt.co.uk/elia-plicco/profil/spieler/1085031,Parma Calcio 1913,500000.0,500000.0
Leandro,Chichizola,Leandro Chichizola,2024,leandro-chichizola,Argentina,1990-03-27 00:00:00,Goalkeeper,Goalkeeper,right,185.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/95736-1758099624.png?lm=1,,,https://www.transfermarkt.co.uk/leandro-chichizola/profil/spieler/95736,Parma Calcio 1913,400000.0,1500000.0
Gianluca,Di Chiara,Gianluca Di Chiara,2024,gianluca-di-chiara,Italy,1993-12-26 00:00:00,Left-Back,Defender,left,186.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/189340-1730185094.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/gianluca-di-chiara/profil/spieler/189340,Parma Calcio 1913,250000.0,2000000.0
Richard,Marcone,Richard Marcone,2024,richard-marcone,Romania,1993-01-21 00:00:00,Goalkeeper,Goalkeeper,right,184.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/86083-1707954236.png?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/richard-marcone/profil/spieler/86083,Parma Calcio 1913,200000.0,350000.0
Manuel,Moretta,Manuel Moretta,2024,manuel-moretta,Italy,2006-01-15 00:00:00,Goalkeeper,Goalkeeper,,,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/manuel-moretta/profil/spieler/934979,Parma Calcio 1913,100000.0,100000.0
Anthony,Partipilo,Anthony Partipilo,2024,anthony-partipilo,Italy,1994-10-27 00:00:00,Right Winger,Attack,left,181.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/182517-1712352354.jpg?lm=1,,,https://www.transfermarkt.co.uk/anthony-partipilo/profil/spieler/182517,Parma Calcio 1913,,
Mateusz,Kowalski,Mateusz Kowalski,2024,mateusz-kowalski,Poland,2005-07-21 00:00:00,Centre-Forward,Attack,right,197.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/902573-1759240745.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/mateusz-kowalski/profil/spieler/902573,Parma Calcio 1913,,
Nicolas,Trabucchi,Nicolas Trabucchi,2024,nicolas-trabucchi,Italy,2007-08-17 00:00:00,Centre-Back,Defender,right,185.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1119655-1734334113.jpg?lm=1,3.0,0.0,https://www.transfermarkt.co.uk/nicolas-trabucchi/profil/spieler/1119655,Parma Calcio 1913,,
Felipe,Loyola,Felipe Loyola,2025,felipe-loyola,Chile,2000-11-09 00:00:00,Central Midfield,Midfield,right,180.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/843286-1745998450.jpg?lm=1,20.0,2.0,https://www.transfermarkt.co.uk/felipe-loyola/profil/spieler/843286,Pisa Sporting Club,7000000.0,9000000.0
Rafiu,Durosinmi,Rafiu Durosinmi,2025,rafiu-durosinmi,Nigeria,2003-01-01 00:00:00,Centre-Forward,Attack,right,192.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/935760-1763134122.jpg?lm=1,,,https://www.transfermarkt.co.uk/rafiu-durosinmi/profil/spieler/935760,Pisa Sporting Club,7000000.0,7500000.0
Ebenezer,Akinsanmiro,Ebenezer Akinsanmiro,2025,ebenezer-akinsanmiro,Nigeria,2004-11-25 00:00:00,Central Midfield,Midfield,right,184.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/969192-1692945465.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/ebenezer-akinsanmiro/profil/spieler/969192,Pisa Sporting Club,7000000.0,7000000.0
Samuel,Iling-Junior,Samuel Iling-Junior,2025,samuel-iling-junior,England,2003-10-04 00:00:00,Left Midfield,Midfield,left,182.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/581672-1730183382.jpg?lm=1,16.0,2.0,https://www.transfermarkt.co.uk/samuel-iling-junior/profil/spieler/581672,Pisa Sporting Club,6500000.0,13000000.0
Idrissa,Touré,Idrissa Touré,2025,idrissa-toure,Germany,1998-04-29 00:00:00,Right Midfield,Midfield,right,188.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/335516-1753431661.jpg?lm=1,3.0,1.0,https://www.transfermarkt.co.uk/idrissa-toure/profil/spieler/335516,Pisa Sporting Club,5000000.0,6000000.0
İsak,Vural,İsak Vural,2025,isak-vural,Sweden,2006-05-28 00:00:00,Central Midfield,Midfield,right,189.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/989621-1767803076.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/isak-vural/profil/spieler/989621,Pisa Sporting Club,5000000.0,5000000.0
Simone,Canestrelli,Simone Canestrelli,2025,simone-canestrelli,Italy,2000-09-11 00:00:00,Centre-Back,Defender,right,192.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/358003-1753431201.jpg?lm=1,2.0,3.0,https://www.transfermarkt.co.uk/simone-canestrelli/profil/spieler/358003,Pisa Sporting Club,4500000.0,7000000.0
Calvin,Stengs,Calvin Stengs,2025,calvin-stengs,Netherlands,1998-12-18 00:00:00,Attacking Midfield,Midfield,left,187.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/409344-1697637081.jpg?lm=1,8.0,3.0,https://www.transfermarkt.co.uk/calvin-stengs/profil/spieler/409344,Pisa Sporting Club,4500000.0,20000000.0
Matteo,Tramoni,Matteo Tramoni,2025,matteo-tramoni,France,2000-01-20 00:00:00,Attacking Midfield,Midfield,right,175.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/475410-1734911698.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/matteo-tramoni/profil/spieler/475410,Pisa Sporting Club,4500000.0,7000000.0
Samuele,Angori,Samuele Angori,2025,samuele-angori,Italy,2003-10-07 00:00:00,Left Midfield,Midfield,left,186.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/705063-1737972567.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/samuele-angori/profil/spieler/705063,Pisa Sporting Club,4500000.0,5500000.0
,Lorran,Lorran,2025,lorran,Brazil,2006-07-04 00:00:00,Attacking Midfield,Midfield,left,180.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1009030-1757676794.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/lorran/profil/spieler/1009030,Pisa Sporting Club,4500000.0,12000000.0
Michel,Aebischer,Michel Aebischer,2025,michel-aebischer,Switzerland,1997-01-06 00:00:00,Central Midfield,Midfield,right,183.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/237658-1669289063.jpg?lm=1,42.0,2.0,https://www.transfermarkt.co.uk/michel-aebischer/profil/spieler/237658,Pisa Sporting Club,4000000.0,11000000.0
Rosen,Bozhinov,Rosen Bozhinov,2025,rosen-bozhinov,Bulgaria,2005-01-23 00:00:00,Centre-Back,Defender,left,193.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/877124-1768203188.jpg?lm=1,5.0,0.0,https://www.transfermarkt.co.uk/rosen-bozhinov/profil/spieler/877124,Pisa Sporting Club,4000000.0,4000000.0
Henrik,Meister,Henrik Meister,2025,henrik-meister,Denmark,2003-11-13 00:00:00,Centre-Forward,Attack,right,192.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/914934-1723453803.jpg?lm=1,2.0,1.0,https://www.transfermarkt.co.uk/henrik-meister/profil/spieler/914934,Pisa Sporting Club,3800000.0,5000000.0
Francesco,Coppola,Francesco Coppola,2025,francesco-coppola,Italy,2005-04-11 00:00:00,Centre-Back,Defender,right,195.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/925838-1767796250.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/francesco-coppola/profil/spieler/925838,Pisa Sporting Club,3500000.0,3500000.0
Gabriele,Piccinini,Gabriele Piccinini,2025,gabriele-piccinini,Italy,2001-04-06 00:00:00,Central Midfield,Midfield,right,184.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/628365-1734528164.jpg?lm=1,,,https://www.transfermarkt.co.uk/gabriele-piccinini/profil/spieler/628365,Pisa Sporting Club,3000000.0,4500000.0
Marius,Marin,Marius Marin,2025,marius-marin,Romania,1998-08-30 00:00:00,Defensive Midfield,Midfield,right,180.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/379163-1751530473.jpg?lm=1,36.0,0.0,https://www.transfermarkt.co.uk/marius-marin/profil/spieler/379163,Pisa Sporting Club,2800000.0,3000000.0
Filip,Stojilkovic,Filip Stojilkovic,2025,filip-stojilkovic,Switzerland,2000-01-04 00:00:00,Centre-Forward,Attack,right,186.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/464195-1720776176.jpg?lm=1,25.0,2.0,https://www.transfermarkt.co.uk/filip-stojilkovic/profil/spieler/464195,Pisa Sporting Club,2500000.0,3000000.0
Adrian,Semper,Adrian Semper,2025,adrian-semper,Croatia,1998-01-12 00:00:00,Goalkeeper,Goalkeeper,right,194.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/317057-1714817983.jpg?lm=1,13.0,0.0,https://www.transfermarkt.co.uk/adrian-semper/profil/spieler/317057,Pisa Sporting Club,1800000.0,3500000.0
Mehdi,Léris,Mehdi Léris,2025,mehdi-leris,France,1998-05-23 00:00:00,Right Winger,Attack,right,186.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/348601-1661523919.jpg?lm=1,4.0,0.0,https://www.transfermarkt.co.uk/mehdi-leris/profil/spieler/348601,Pisa Sporting Club,1800000.0,2500000.0
Stefano,Moreo,Stefano Moreo,2025,stefano-moreo,Italy,1993-06-30 00:00:00,Centre-Forward,Attack,right,191.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/279823-1757604203.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/stefano-moreo/profil/spieler/279823,Pisa Sporting Club,1200000.0,1600000.0
Malthe,Højholt,Malthe Højholt,2025,malthe-hojholt,Denmark,2001-04-16 00:00:00,Defensive Midfield,Midfield,right,182.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/543822-1757676074.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/malthe-hojholt/profil/spieler/543822,Pisa Sporting Club,1200000.0,1400000.0
Simone,Scuffet,Simone Scuffet,2025,simone-scuffet,Italy,1996-05-31 00:00:00,Goalkeeper,Goalkeeper,right,193.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/238993-1753431413.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/simone-scuffet/profil/spieler/238993,Pisa Sporting Club,900000.0,6000000.0
Juan,Cuadrado,Juan Cuadrado,2025,juan-cuadrado,Colombia,1988-05-26 00:00:00,Right Midfield,Midfield,right,176.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/91970-1663576912.jpg?lm=1,116.0,11.0,https://www.transfermarkt.co.uk/juan-cuadrado/profil/spieler/91970,Pisa Sporting Club,800000.0,32000000.0
Antonio,Caracciolo,Antonio Caracciolo,2025,antonio-caracciolo,Italy,1990-06-30 00:00:00,Centre-Back,Defender,right,185.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/149525-1751531197.jpg?lm=1,,,https://www.transfermarkt.co.uk/antonio-caracciolo/profil/spieler/149525,Pisa Sporting Club,800000.0,800000.0
Arturo,Calabresi,Arturo Calabresi,2025,arturo-calabresi,Italy,1996-03-17 00:00:00,Centre-Back,Defender,right,186.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/240897-1757604377.jpg?lm=1,9.0,0.0,https://www.transfermarkt.co.uk/arturo-calabresi/profil/spieler/240897,Pisa Sporting Club,800000.0,2800000.0
Raúl,Albiol,Raúl Albiol,2025,raul-albiol,Spain,1985-09-04 00:00:00,Centre-Back,Defender,right,190.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/15452-1664974689.jpg?lm=1,58.0,0.0,https://www.transfermarkt.co.uk/raul-albiol/profil/spieler/15452,Pisa Sporting Club,700000.0,18000000.0
Daniel,Denoon,Daniel Denoon,2025,daniel-denoon,Switzerland,2004-01-28 00:00:00,Centre-Back,Defender,right,188.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/692187-1772114219.png?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/daniel-denoon/profil/spieler/692187,Pisa Sporting Club,500000.0,500000.0
,Nícolas,Nícolas,2025,nicolas,Brazil,1988-04-12 00:00:00,Goalkeeper,Goalkeeper,right,190.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/99523-1757676452.jpg?lm=1,,,https://www.transfermarkt.co.uk/nicolas/profil/spieler/99523,Pisa Sporting Club,100000.0,900000.0
Rasmus,Højlund,Rasmus Højlund,2025,rasmus-hojlund,Denmark,2003-02-04 00:00:00,Centre-Forward,Attack,left,191.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/610442-1757931324.jpg?lm=1,35.0,13.0,https://www.transfermarkt.co.uk/rasmus-hojlund/profil/spieler/610442,Società Sportiva Calcio Napoli,60000000.0,65000000.0
Scott,McTominay,Scott McTominay,2025,scott-mctominay,England,1996-12-08 00:00:00,Central Midfield,Midfield,right,193.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/315969-1780932470.jpg?lm=1,72.0,15.0,https://www.transfermarkt.co.uk/scott-mctominay/profil/spieler/315969,Società Sportiva Calcio Napoli,40000000.0,50000000.0
Alessandro,Buongiorno,Alessandro Buongiorno,2025,alessandro-buongiorno,Italy,1999-06-06 00:00:00,Centre-Back,Defender,left,190.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/386446-1663596475.jpg?lm=1,12.0,0.0,https://www.transfermarkt.co.uk/alessandro-buongiorno/profil/spieler/386446,Società Sportiva Calcio Napoli,30000000.0,50000000.0
Alisson,Santos,Alisson Santos,2025,alisson-santos,Brazil,2002-09-27 00:00:00,Left Winger,Attack,right,177.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/830365-1765306584.jpg?lm=1,,,https://www.transfermarkt.co.uk/alisson-santos/profil/spieler/830365,Società Sportiva Calcio Napoli,28000000.0,28000000.0
David,Neres,David Neres,2025,david-neres,Brazil,1997-03-03 00:00:00,Right Winger,Attack,left,176.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/469822-1701334470.jpg?lm=1,8.0,1.0,https://www.transfermarkt.co.uk/david-neres/profil/spieler/469822,Società Sportiva Calcio Napoli,23000000.0,45000000.0
Sam,Beukema,Sam Beukema,2025,sam-beukema,Netherlands,1998-11-17 00:00:00,Centre-Back,Defender,right,188.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/433984-1696837343.jpg?lm=1,,,https://www.transfermarkt.co.uk/sam-beukema/profil/spieler/433984,Società Sportiva Calcio Napoli,22000000.0,28000000.0
Miguel,Gutiérrez,Miguel Gutiérrez,2025,miguel-gutierrez,Spain,2001-07-27 00:00:00,Left-Back,Defender,left,180.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/525299-1755681125.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/miguel-gutierrez/profil/spieler/525299,Società Sportiva Calcio Napoli,22000000.0,25000000.0
Vanja,Milinković-Savić,Vanja Milinković-Savić,2025,vanja-milinkovic-savic,Spain,1997-02-20 00:00:00,Goalkeeper,Goalkeeper,right,202.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/257474-1730125139.jpg?lm=1,20.0,0.0,https://www.transfermarkt.co.uk/vanja-milinkovic-savic/profil/spieler/257474,Società Sportiva Calcio Napoli,20000000.0,20000000.0
Billy,Gilmour,Billy Gilmour,2025,billy-gilmour,Scotland,2001-06-11 00:00:00,Defensive Midfield,Midfield,right,170.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/423744-1701544195.jpg?lm=1,46.0,2.0,https://www.transfermarkt.co.uk/billy-gilmour/profil/spieler/423744,Società Sportiva Calcio Napoli,20000000.0,20000000.0
Frank,Anguissa,Frank Anguissa,2025,frank-anguissa,Cameroon,1995-11-16 00:00:00,Central Midfield,Midfield,right,184.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/354361-1695026237.jpg?lm=1,66.0,5.0,https://www.transfermarkt.co.uk/frank-anguissa/profil/spieler/354361,Società Sportiva Calcio Napoli,15000000.0,40000000.0
Mathías,Olivera,Mathías Olivera,2025,mathias-olivera,Uruguay,1997-10-31 00:00:00,Left-Back,Defender,left,185.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/376514-1681910576.jpg?lm=1,37.0,2.0,https://www.transfermarkt.co.uk/mathias-olivera/profil/spieler/376514,Società Sportiva Calcio Napoli,15000000.0,20000000.0
Antonio,Vergara,Antonio Vergara,2025,antonio-vergara,Italy,2003-01-16 00:00:00,Attacking Midfield,Midfield,left,182.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/703245-1757662637.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/antonio-vergara/profil/spieler/703245,Società Sportiva Calcio Napoli,15000000.0,15000000.0
Eljif,Elmas,Eljif Elmas,2025,eljif-elmas,Macedonia,1999-09-24 00:00:00,Attacking Midfield,Midfield,right,184.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/400489-1709127683.jpg?lm=1,79.0,13.0,https://www.transfermarkt.co.uk/eljif-elmas/profil/spieler/400489,Società Sportiva Calcio Napoli,13000000.0,26000000.0
,Giovane,Giovane,2025,giovane,Brazil,2003-11-24 00:00:00,Centre-Forward,Attack,left,184.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1005165-1757603428.jpg?lm=1,4.0,0.0,https://www.transfermarkt.co.uk/giovane/profil/spieler/1005165,Società Sportiva Calcio Napoli,12000000.0,12000000.0
Stanislav,Lobotka,Stanislav Lobotka,2025,stanislav-lobotka,Slovakia,1994-11-25 00:00:00,Defensive Midfield,Midfield,right,168.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/192735-1661509021.jpg?lm=1,73.0,4.0,https://www.transfermarkt.co.uk/stanislav-lobotka/profil/spieler/192735,Società Sportiva Calcio Napoli,10000000.0,40000000.0
Amir,Rrahmani,Amir Rrahmani,2025,amir-rrahmani,Yugoslavia (Republic),1994-02-24 00:00:00,Centre-Back,Defender,right,192.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/257732-1663579350.jpg?lm=1,66.0,7.0,https://www.transfermarkt.co.uk/amir-rrahmani/profil/spieler/257732,Società Sportiva Calcio Napoli,10000000.0,25000000.0
Kevin,De Bruyne,Kevin De Bruyne,2025,kevin-de-bruyne,Belgium,1991-06-28 00:00:00,Attacking Midfield,Midfield,right,181.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/88755-1713391485.jpg?lm=1,121.0,37.0,https://www.transfermarkt.co.uk/kevin-de-bruyne/profil/spieler/88755,Società Sportiva Calcio Napoli,8000000.0,150000000.0
Alex,Meret,Alex Meret,2025,alex-meret,Italy,1997-03-22 00:00:00,Goalkeeper,Goalkeeper,left,190.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/240414-1695025886.jpg?lm=1,3.0,0.0,https://www.transfermarkt.co.uk/alex-meret/profil/spieler/240414,Società Sportiva Calcio Napoli,8000000.0,40000000.0
Giovanni,Di Lorenzo,Giovanni Di Lorenzo,2025,giovanni-di-lorenzo,Italy,1993-08-04 00:00:00,Right-Back,Defender,right,183.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/169880-1730126691.jpg?lm=1,53.0,5.0,https://www.transfermarkt.co.uk/giovanni-di-lorenzo/profil/spieler/169880,Società Sportiva Calcio Napoli,7500000.0,25000000.0
Romelu,Lukaku,Romelu Lukaku,2025,romelu-lukaku,Belgium,1993-05-13 00:00:00,Centre-Forward,Attack,left,190.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/96341-1661780981.jpg?lm=1,128.0,90.0,https://www.transfermarkt.co.uk/romelu-lukaku/profil/spieler/96341,Società Sportiva Calcio Napoli,6000000.0,100000000.0
Matteo,Politano,Matteo Politano,2025,matteo-politano,Italy,1993-08-03 00:00:00,Right Winger,Attack,left,171.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/165895-1692963030.jpg?lm=1,20.0,4.0,https://www.transfermarkt.co.uk/matteo-politano/profil/spieler/165895,Società Sportiva Calcio Napoli,5000000.0,30000000.0
