first_name,last_name,name,last_season,player_code,country_of_birth,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,image_url,international_caps,international_goals,url,current_club_name,market_value_in_eur,highest_market_value_in_eur
Mike,Aidoo,Mike Aidoo,2024,mike-aidoo,Italy,2005-05-30 00:00:00,Right-Back,Defender,right,170.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/892101-1751436816.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/mike-aidoo/profil/spieler/892101,Football Club Internazionale Milano S.p.A.,500000.0,500000.0
Matteo,Lavelli,Matteo Lavelli,2024,matteo-lavelli,Italy,2006-12-08 00:00:00,Centre-Forward,Attack,right,185.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/972475-1732635308.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/matteo-lavelli/profil/spieler/972475,Football Club Internazionale Milano S.p.A.,450000.0,450000.0
Mattia,Zanchetta,Mattia Zanchetta,2024,mattia-zanchetta,,2006-03-18 00:00:00,Defensive Midfield,Midfield,left,189.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1054347-1707214066.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/mattia-zanchetta/profil/spieler/1054347,Football Club Internazionale Milano S.p.A.,450000.0,450000.0
Alessandro,Calligaris,Alessandro Calligaris,2024,alessandro-calligaris,Italy,2005-03-07 00:00:00,Goalkeeper,Goalkeeper,right,195.0,2029-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/746711-1699458043.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/alessandro-calligaris/profil/spieler/746711,Football Club Internazionale Milano S.p.A.,400000.0,400000.0
Raffaele,Di Gennaro,Raffaele Di Gennaro,2025,raffaele-di-gennaro,Italy,1993-10-03 00:00:00,Goalkeeper,Goalkeeper,right,188.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/70580-1692961707.jpg?lm=1,3.0,0.0,https://www.transfermarkt.co.uk/raffaele-di-gennaro/profil/spieler/70580,Football Club Internazionale Milano S.p.A.,300000.0,3500000.0
Daniele,Quieto,Daniele Quieto,2024,daniele-quieto,Italy,2005-10-22 00:00:00,Attacking Midfield,Midfield,right,170.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/819207-1741255267.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/daniele-quieto/profil/spieler/819207,Football Club Internazionale Milano S.p.A.,250000.0,250000.0
Matteo,Motta,Matteo Motta,2024,matteo-motta,Italy,2005-02-10 00:00:00,Left-Back,Defender,left,184.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/937342-1704954980.jpg?lm=1,,,https://www.transfermarkt.co.uk/matteo-motta/profil/spieler/937342,Football Club Internazionale Milano S.p.A.,200000.0,200000.0
Amadou,Sarr,Amadou Sarr,2023,amadou-sarr,Senegal,2004-06-28 00:00:00,Centre-Forward,Attack,left,190.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/723771-1696227902.jpg?lm=1,,,https://www.transfermarkt.co.uk/amadou-sarr/profil/spieler/723771,Football Club Internazionale Milano S.p.A.,150000.0,150000.0
Giacomo,Stabile,Giacomo Stabile,2023,giacomo-stabile,Italy,2005-04-12 00:00:00,Centre-Back,Defender,left,187.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/936503-1702416318.jpg?lm=1,,,https://www.transfermarkt.co.uk/giacomo-stabile/profil/spieler/936503,Football Club Internazionale Milano S.p.A.,50000.0,50000.0
Alain,Taho,Alain Taho,2024,alain-taho,,2007-04-30 00:00:00,Goalkeeper,Goalkeeper,left,193.0,2030-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1070076-1761832954.jpg?lm=1,7.0,0.0,https://www.transfermarkt.co.uk/alain-taho/profil/spieler/1070076,Football Club Internazionale Milano S.p.A.,,
Amir,Richardson,Amir Richardson,2025,amir-richardson,France,2002-01-24 00:00:00,Central Midfield,Midfield,left,197.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/893675-1725529481.jpg?lm=1,9.0,0.0,https://www.transfermarkt.co.uk/amir-richardson/profil/spieler/893675,Football Club København,4000000.0,9000000.0
Pantelis,Hatzidiakos,Pantelis Hatzidiakos,2025,pantelis-hatzidiakos,Greece,1997-01-18 00:00:00,Centre-Back,Defender,right,185.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/144244-1761081201.jpg?lm=1,41.0,0.0,https://www.transfermarkt.co.uk/pantelis-hatzidiakos/profil/spieler/144244,Football Club København,3000000.0,4000000.0
Andreas,Cornelius,Andreas Cornelius,2025,andreas-cornelius,Denmark,1993-03-16 00:00:00,Centre-Forward,Attack,left,193.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/203412-1668183778.jpg?lm=1,46.0,13.0,https://www.transfermarkt.co.uk/andreas-cornelius/profil/spieler/203412,Football Club København,250000.0,12000000.0
Khouma,Babacar,Khouma Babacar,2023,khouma-babacar,Senegal,1993-03-17 00:00:00,Centre-Forward,Attack,right,185.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/124902-1724326318.png?lm=1,,,https://www.transfermarkt.co.uk/khouma-babacar/profil/spieler/124902,Football Club København,200000.0,9000000.0
Brandon,Soppy,Brandon Soppy,2025,brandon-soppy,France,2002-02-21 00:00:00,Right Midfield,Midfield,right,180.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/546880-1629979523.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/brandon-soppy/profil/spieler/546880,Football Club Lausanne-Sport,1800000.0,10000000.0
Karlo,Letica,Karlo Letica,2025,karlo-letica,Croatia,1997-02-11 00:00:00,Goalkeeper,Goalkeeper,right,201.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/318707-1713529297.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/karlo-letica/profil/spieler/318707,Football Club Lausanne-Sport,1500000.0,3000000.0
Nicky,Beloko,Nicky Beloko,2025,nicky-beloko,Cameroon,2000-02-16 00:00:00,Central Midfield,Midfield,right,184.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/382774-1520031537.jpeg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/nicky-beloko/profil/spieler/382774,Football Club Lausanne-Sport,800000.0,2600000.0
Jean-Victor,Makengo,Jean-Victor Makengo,2025,jean-victor-makengo,France,1998-06-12 00:00:00,Attacking Midfield,Midfield,left,177.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/322305-1663664657.jpg?lm=1,3.0,0.0,https://www.transfermarkt.co.uk/jean-victor-makengo/profil/spieler/322305,Football Club Lorient-Bretagne Sud,6000000.0,10000000.0
Isaak,Touré,Isaak Touré,2025,isaak-toure,France,2003-03-28 00:00:00,Centre-Back,Defender,left,206.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/708678-1645641626.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/isaak-toure/profil/spieler/708678,Football Club Lorient-Bretagne Sud,1200000.0,8000000.0
Alfred,Gomis,Alfred Gomis,2023,alfred-gomis,Senegal,1993-09-05 00:00:00,Goalkeeper,Goalkeeper,right,196.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/163568-1666699042.jpg?lm=1,,,https://www.transfermarkt.co.uk/alfred-gomis/profil/spieler/163568,Football Club Lorient-Bretagne Sud,1000000.0,9000000.0
Sam,Lammers,Sam Lammers,2025,sam-lammers,Netherlands,1997-04-30 00:00:00,Centre-Forward,Attack,both,191.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/386914-1764688999.png?lm=1,11.0,3.0,https://www.transfermarkt.co.uk/sam-lammers/profil/spieler/386914,Football Club Twente,4000000.0,9000000.0
Marko,Pjaca,Marko Pjaca,2025,marko-pjaca,Croatia,1995-05-06 00:00:00,Left Winger,Attack,right,186.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/205940-1764689450.png?lm=1,28.0,1.0,https://www.transfermarkt.co.uk/marko-pjaca/profil/spieler/205940,Football Club Twente,1500000.0,18000000.0
Jesper,Karlsson,Jesper Karlsson,2025,jesper-karlsson,Sweden,1998-07-25 00:00:00,Left Winger,Attack,right,179.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/367992-1739281929.jpg?lm=1,14.0,5.0,https://www.transfermarkt.co.uk/jesper-karlsson/profil/spieler/367992,Football Club Utrecht,3000000.0,18000000.0
Hidde,ter Avest,Hidde ter Avest,2023,hidde-ter-avest,Netherlands,1997-05-20 00:00:00,Right-Back,Defender,right,182.0,,https://img.a.transfermarkt.technology/portrait/header/258519-1629451269.jpg?lm=1,,,https://www.transfermarkt.co.uk/hidde-ter-avest/profil/spieler/258519,Football Club Utrecht,1500000.0,2000000.0
Vivaldo,Semedo,Vivaldo Semedo,2023,vivaldo-semedo,,2005-01-28 00:00:00,Centre-Forward,Attack,left,192.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1014243-1707472213.jpg?lm=1,,,https://www.transfermarkt.co.uk/vivaldo-semedo/profil/spieler/1014243,Football Club Volendam,500000.0,500000.0
Fodé,Ballo-Touré,Fodé Ballo-Touré,2025,fode-ballo-toure,France,1997-01-03 00:00:00,Left-Back,Defender,left,182.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/296422-1614110347.jpg?lm=1,16.0,0.0,https://www.transfermarkt.co.uk/fode-ballo-toure/profil/spieler/296422,Football Club de Metz,900000.0,12000000.0
Mohamed,Kaba,Mohamed Kaba,2025,mohamed-kaba,France,2001-10-27 00:00:00,Central Midfield,Midfield,right,185.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/911328-1695033138.jpg?lm=1,0.0,0.0,https://www.transfermarkt.co.uk/mohamed-kaba/profil/spieler/911328,Football Club de Nantes,2500000.0,3500000.0
Kelvin,Amian,Kelvin Amian,2025,kelvin-amian,France,1998-02-08 00:00:00,Right-Back,Defender,right,180.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/344072-1638174640.jpg?lm=1,16.0,1.0,https://www.transfermarkt.co.uk/kelvin-amian/profil/spieler/344072,Football Club de Nantes,2000000.0,7000000.0
Fabien,Centonze,Fabien Centonze,2025,fabien-centonze,France,1996-01-16 00:00:00,Right-Back,Defender,right,182.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/384859-1703065658.jpg?lm=1,,,https://www.transfermarkt.co.uk/fabien-centonze/profil/spieler/384859,Football Club de Nantes,1000000.0,8000000.0
Frédéric,Guilbert,Frédéric Guilbert,2025,frederic-guilbert,France,1994-12-24 00:00:00,Right-Back,Defender,right,178.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/354352-1753434772.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/frederic-guilbert/profil/spieler/354352,Football Club de Nantes,800000.0,9000000.0
Mitchell,Dijks,Mitchell Dijks,2024,mitchell-dijks,Netherlands,1993-02-09 00:00:00,Left-Back,Defender,left,194.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/187245-1595941226.jpg?lm=1,3.0,0.0,https://www.transfermarkt.co.uk/mitchell-dijks/profil/spieler/187245,Fortuna Sittardia Combinatie,850000.0,5000000.0
Alessio,Da Cruz,Alessio Da Cruz,2024,alessio-da-cruz,Netherlands,1997-01-18 00:00:00,Left Winger,Attack,right,186.0,2027-05-31 00:00:00,https://img.a.transfermarkt.technology/portrait/header/337670-1598870070.jpg?lm=1,5.0,0.0,https://www.transfermarkt.co.uk/alessio-da-cruz/profil/spieler/337670,Fortuna Sittardia Combinatie,450000.0,2400000.0
Samuel,Bastien,Samuel Bastien,2025,samuel-bastien,Belgium,1996-09-26 00:00:00,Central Midfield,Midfield,right,175.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/289510-1764160353.png?lm=1,8.0,0.0,https://www.transfermarkt.co.uk/samuel-bastien/profil/spieler/289510,Fortuna Sittardia Combinatie,300000.0,7000000.0
Andres,Sfait,Andres Sfait,2025,andres-sfait,Romania,2004-12-09 00:00:00,Left Winger,Attack,right,182.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/808224-1769412482.png?lm=1,8.0,0.0,https://www.transfermarkt.co.uk/andres-sfait/profil/spieler/808224,Fotbal Club CFR 1907 Cluj SA,400000.0,500000.0
Franjo,Prce,Franjo Prce,2025,franjo-prce,Bosnia-Herzegovina,1996-01-07 00:00:00,Centre-Back,Defender,left,188.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/240260-1721158562.png?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/franjo-prce/profil/spieler/240260,Fotbal Club Petrolul Ploiești,300000.0,600000.0
Paul,Papp,Paul Papp,2025,paul-papp,Romania,1989-11-11 00:00:00,Centre-Back,Defender,right,188.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/112552-1732182587.png?lm=1,19.0,3.0,https://www.transfermarkt.co.uk/paul-papp/profil/spieler/112552,Fotbal Club Petrolul Ploiești,150000.0,2800000.0
David,Ankeye,David Ankeye,2024,david-ankeye,Nigeria,2002-05-22 00:00:00,Centre-Forward,Attack,right,191.0,2026-05-31 00:00:00,https://img.a.transfermarkt.technology/portrait/header/881610-1737554623.jpg?lm=1,,,https://www.transfermarkt.co.uk/david-ankeye/profil/spieler/881610,Fotbal Club Rapid 1923 SA,2000000.0,2000000.0
Jens Petter,Hauge,Jens Petter Hauge,2025,jens-petter-hauge,Norway,1999-10-12 00:00:00,Left Winger,Attack,right,184.0,2028-12-31 00:00:00,https://img.a.transfermarkt.technology/portrait/header/422355-1780050203.jpg?lm=1,15.0,1.0,https://www.transfermarkt.co.uk/jens-petter-hauge/profil/spieler/422355,Fotballklubben Bodø/Glimt,12000000.0,12000000.0
Haitam,Aleesami,Haitam Aleesami,2025,haitam-aleesami,Norway,1991-07-31 00:00:00,Centre-Back,Defender,left,183.0,2027-12-31 00:00:00,https://img.a.transfermarkt.technology/portrait/header/230166-1606809341.png?lm=1,31.0,0.0,https://www.transfermarkt.co.uk/haitam-aleesami/profil/spieler/230166,Fotballklubben Bodø/Glimt,225000.0,1800000.0
Giorgi,Kvernadze,Giorgi Kvernadze,2025,giorgi-kvernadze,Georgia,2003-02-07 00:00:00,Left Winger,Attack,right,188.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/412758-1704902690.jpg?lm=1,6.0,0.0,https://www.transfermarkt.co.uk/giorgi-kvernadze/profil/spieler/412758,Frosinone Calcio,4000000.0,4000000.0
Ilario,Monterisi,Ilario Monterisi,2023,ilario-monterisi,Italy,2001-12-19 00:00:00,Centre-Back,Defender,right,190.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/550116-1692963598.jpg?lm=1,,,https://www.transfermarkt.co.uk/ilario-monterisi/profil/spieler/550116,Frosinone Calcio,2800000.0,3000000.0
Riccardo,Marchizza,Riccardo Marchizza,2023,riccardo-marchizza,Italy,1998-03-26 00:00:00,Left-Back,Defender,left,186.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/297645-1692961254.jpg?lm=1,,,https://www.transfermarkt.co.uk/riccardo-marchizza/profil/spieler/297645,Frosinone Calcio,2500000.0,2500000.0
Anthony,Oyono,Anthony Oyono,2023,anthony-oyono,France,2001-04-12 00:00:00,Right-Back,Defender,right,184.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/804812-1653429823.jpg?lm=1,,,https://www.transfermarkt.co.uk/anthony-oyono/profil/spieler/804812,Frosinone Calcio,2000000.0,2500000.0
Giuseppe,Caso,Giuseppe Caso,2023,giuseppe-caso,Italy,1998-12-09 00:00:00,Left Winger,Attack,right,172.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/398030-1686152975.jpg?lm=1,,,https://www.transfermarkt.co.uk/giuseppe-caso/profil/spieler/398030,Frosinone Calcio,1500000.0,3000000.0
Luca,Garritano,Luca Garritano,2023,luca-garritano,Italy,1994-02-11 00:00:00,Attacking Midfield,Midfield,right,172.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/205677-1695107242.jpg?lm=1,,,https://www.transfermarkt.co.uk/luca-garritano/profil/spieler/205677,Frosinone Calcio,1200000.0,1800000.0
Francesco,Gelli,Francesco Gelli,2023,francesco-gelli,Italy,1996-10-15 00:00:00,Attacking Midfield,Midfield,right,173.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/337811-1692962383.jpg?lm=1,,,https://www.transfermarkt.co.uk/francesco-gelli/profil/spieler/337811,Frosinone Calcio,1000000.0,1000000.0
Jaime,Báez,Jaime Báez,2023,jaime-baez,Uruguay,1995-04-25 00:00:00,Left Winger,Attack,right,178.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/238654-1663683937.jpg?lm=1,,,https://www.transfermarkt.co.uk/jaime-baez/profil/spieler/238654,Frosinone Calcio,900000.0,2500000.0
Simone,Romagnoli,Simone Romagnoli,2023,simone-romagnoli,Italy,1990-02-09 00:00:00,Centre-Back,Defender,right,193.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/88706-1681206188.jpg?lm=1,,,https://www.transfermarkt.co.uk/simone-romagnoli/profil/spieler/88706,Frosinone Calcio,800000.0,1900000.0
Przemyslaw,Szyminski,Przemyslaw Szyminski,2023,przemyslaw-szyminski,Poland,1994-06-24 00:00:00,Centre-Back,Defender,right,185.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/255461-1697615578.jpg?lm=1,,,https://www.transfermarkt.co.uk/przemyslaw-szyminski/profil/spieler/255461,Frosinone Calcio,700000.0,800000.0
Michele,Cerofolini,Michele Cerofolini,2023,michele-cerofolini,Italy,1999-01-04 00:00:00,Goalkeeper,Goalkeeper,right,188.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/370701-1625040724.jpg?lm=1,,,https://www.transfermarkt.co.uk/michele-cerofolini/profil/spieler/370701,Frosinone Calcio,700000.0,700000.0
Luigi,Canotto,Luigi Canotto,2023,luigi-canotto,Italy,1994-05-19 00:00:00,Right Winger,Attack,both,178.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/188436-1695108332.jpg?lm=1,,,https://www.transfermarkt.co.uk/luigi-canotto/profil/spieler/188436,Frosinone Calcio,600000.0,1300000.0
Farès,Ghedjemis,Farès Ghedjemis,2023,fares-ghedjemis,France,2002-09-06 00:00:00,Right Winger,Attack,left,183.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/888738-1724692906.jpg?lm=1,,,https://www.transfermarkt.co.uk/fares-ghedjemis/profil/spieler/888738,Frosinone Calcio,600000.0,600000.0
Karlo,Lulić,Karlo Lulić,2023,karlo-lulic,Croatia,1996-05-10 00:00:00,Central Midfield,Midfield,right,187.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/240252-1695034184.jpg?lm=1,,,https://www.transfermarkt.co.uk/karlo-lulic/profil/spieler/240252,Frosinone Calcio,450000.0,1000000.0
Lukas,Klitten,Lukas Klitten,2023,lukas-klitten,,2000-05-01 00:00:00,Left-Back,Defender,left,184.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/490842-1612031721.jpg?lm=1,,,https://www.transfermarkt.co.uk/lukas-klitten/profil/spieler/490842,Frosinone Calcio,350000.0,350000.0
,Mateus Lusuardi,Mateus Lusuardi,2023,mateus-lusuardi,,2004-01-08 00:00:00,Centre-Back,Defender,left,190.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/1159022-1696834078.jpg?lm=1,,,https://www.transfermarkt.co.uk/mateus-lusuardi/profil/spieler/1159022,Frosinone Calcio,300000.0,300000.0
Michele,Avella,Michele Avella,2023,michele-avella,Italy,2000-05-01 00:00:00,Goalkeeper,Goalkeeper,left,188.0,,https://img.a.transfermarkt.technology/portrait/header/457859-1695107295.jpg?lm=1,,,https://www.transfermarkt.co.uk/michele-avella/profil/spieler/457859,Frosinone Calcio,250000.0,250000.0
Soufiane,Bidaoui,Soufiane Bidaoui,2023,soufiane-bidaoui,Belgium,1990-04-20 00:00:00,Left Winger,Attack,right,168.0,,https://img.a.transfermarkt.technology/portrait/header/90118-1692962533.jpg?lm=1,,,https://www.transfermarkt.co.uk/soufiane-bidaoui/profil/spieler/90118,Frosinone Calcio,200000.0,1000000.0
Sergio,Kalaj,Sergio Kalaj,2023,sergio-kalaj,Italy,2000-01-28 00:00:00,Centre-Back,Defender,right,193.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/457237-1686126976.jpg?lm=1,,,https://www.transfermarkt.co.uk/sergio-kalaj/profil/spieler/457237,Frosinone Calcio,200000.0,200000.0
Lorenzo,Palmisani,Lorenzo Palmisani,2023,lorenzo-palmisani,,2004-06-12 00:00:00,Goalkeeper,Goalkeeper,right,,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,https://www.transfermarkt.co.uk/lorenzo-palmisani/profil/spieler/705355,Frosinone Calcio,200000.0,200000.0
Hamza,Haoudi,Hamza Haoudi,2023,hamza-haoudi,Italy,2001-03-09 00:00:00,Attacking Midfield,Midfield,left,176.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/572658-1632540957.jpg?lm=1,,,https://www.transfermarkt.co.uk/hamza-haoudi/profil/spieler/572658,Frosinone Calcio,175000.0,175000.0
Pierluigi,Frattali,Pierluigi Frattali,2023,pierluigi-frattali,Italy,1985-12-01 00:00:00,Goalkeeper,Goalkeeper,right,185.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/43217-1693374448.jpg?lm=1,,,https://www.transfermarkt.co.uk/pierluigi-frattali/profil/spieler/43217,Frosinone Calcio,100000.0,400000.0
Matjaz,Kamensek-Pahic,Matjaz Kamensek-Pahic,2023,matjaz-kamensek-pahic,Slovenia,2004-07-04 00:00:00,Centre-Back,Defender,right,189.0,,https://img.a.transfermarkt.technology/portrait/header/722377-1691667325.jpg?lm=1,,,https://www.transfermarkt.co.uk/matjaz-kamensek-pahic/profil/spieler/722377,Frosinone Calcio,100000.0,100000.0
Daniel,Macej,Daniel Macej,2023,daniel-macej,,2004-04-29 00:00:00,Centre-Back,Defender,,194.0,2025-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,,,https://www.transfermarkt.co.uk/daniel-macej/profil/spieler/671543,Frosinone Calcio,25000.0,25000.0
Ishak,Belfodil,Ishak Belfodil,2024,ishak-belfodil,Algeria,1992-01-12 00:00:00,Centre-Forward,Attack,right,192.0,,https://img.a.transfermarkt.technology/portrait/header/111039-1718692824.png?lm=1,19.0,2.0,https://www.transfermarkt.co.uk/ishak-belfodil/profil/spieler/111039,Fudbalski Klub IMT Novi Beograd,1700000.0,15000000.0
Alen,Stevanovic,Alen Stevanovic,2024,alen-stevanovic,Switzerland,1991-01-07 00:00:00,Left Winger,Attack,right,184.0,,https://img.a.transfermarkt.technology/portrait/header/124559-1613712786.png?lm=1,3.0,0.0,https://www.transfermarkt.co.uk/alen-stevanovic/profil/spieler/124559,Fudbalski Klub IMT Novi Beograd,250000.0,3500000.0
Vladimir,Golemic,Vladimir Golemic,2024,vladimir-golemic,Jugoslawien (SFR),1991-06-28 00:00:00,Centre-Back,Defender,right,192.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/169841-1666298018.jpg?lm=1,,,https://www.transfermarkt.co.uk/vladimir-golemic/profil/spieler/169841,Fudbalski Klub Mladost Lučani,450000.0,1100000.0
Adem,Ljajic,Adem Ljajic,2024,adem-ljajic,Jugoslawien (SFR),1991-09-29 00:00:00,Attacking Midfield,Midfield,right,182.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/69374-1759081715.jpg?lm=1,47.0,9.0,https://www.transfermarkt.co.uk/adem-ljajic/profil/spieler/69374,Fudbalski Klub Novi Pazar,400000.0,15000000.0
Bob Murphy,Omoregbe,Bob Murphy Omoregbe,2025,bob-murphy-omoregbe,Italy,2003-11-05 00:00:00,Right Winger,Attack,left,185.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/894324-1655211028.jpg?lm=1,,,https://www.transfermarkt.co.uk/bob-murphy-omoregbe/profil/spieler/894324,Fudbalski Klub Novi Pazar,350000.0,350000.0
Demba,Seck,Demba Seck,2025,demba-seck,Senegal,2001-02-10 00:00:00,Right Winger,Attack,left,190.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/551752-1649681869.jpg?lm=1,1.0,0.0,https://www.transfermarkt.co.uk/demba-seck/profil/spieler/551752,Fudbalski Klub Partizan Beograd,2500000.0,3000000.0
Brian,Bayeye,Brian Bayeye,2024,brian-bayeye,France,2000-06-30 00:00:00,Right-Back,Defender,right,182.0,,https://img.a.transfermarkt.technology/portrait/header/715470-1660115930.jpg?lm=1,3.0,0.0,https://www.transfermarkt.co.uk/brian-bayeye/profil/spieler/715470,Fudbalski Klub Radnički Niš,250000.0,700000.0
Trivante,Stewart,Trivante Stewart,2024,trivante-stewart,Jamaica,2000-03-22 00:00:00,Centre-Forward,Attack,right,192.0,2028-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/880054-1698046243.jpg?lm=1,4.0,0.0,https://www.transfermarkt.co.uk/trivante-stewart/profil/spieler/880054,Fudbalski Klub Radnički Niš,150000.0,150000.0
Mihailo,Ivanović,Mihailo Ivanović,2024,mihailo-ivanovic,Serbia and Montenegro,2004-11-29 00:00:00,Centre-Forward,Attack,right,191.0,,https://img.a.transfermarkt.technology/portrait/header/849865-1716239491.jpg?lm=1,5.0,1.0,https://www.transfermarkt.co.uk/mihailo-ivanovic/profil/spieler/849865,Fudbalski Klub Vojvodina,150000.0,150000.0
Rade,Krunic,Rade Krunic,2025,rade-krunic,Bosnia-Herzegovina,1993-10-07 00:00:00,Defensive Midfield,Midfield,right,184.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/259953-1725631978.JPG?lm=1,34.0,4.0,https://www.transfermarkt.co.uk/rade-krunic/profil/spieler/259953,Fudbalski klub Crvena zvezda Beograd,3500000.0,10000000.0
Marko,Arnautovic,Marko Arnautovic,2025,marko-arnautovic,Austria,1989-04-19 00:00:00,Centre-Forward,Attack,both,192.0,2027-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/41384-1781679433.jpg?lm=1,135.0,48.0,https://www.transfermarkt.co.uk/marko-arnautovic/profil/spieler/41384,Fudbalski klub Crvena zvezda Beograd,2000000.0,35000000.0
Nemanja,Radonjic,Nemanja Radonjic,2025,nemanja-radonjic,Yugoslavia (Republic),1996-02-15 00:00:00,Left Winger,Attack,both,182.0,2026-06-30 00:00:00,https://img.a.transfermarkt.technology/portrait/header/245078-1725631930.jpg?lm=1,46.0,5.0,https://www.transfermarkt.co.uk/nemanja-radonjic/profil/spieler/245078,Fudbalski klub Crvena zvezda Beograd,1000000.0,10000000.0
Milos,Vulic,Milos Vulic,2025,milos-vulic,Yugoslavia (Republic),1996-08-19 00:00:00,Central Midfield,Midfield,right,183.0,,https://img.a.transfermarkt.technology/portrait/header/270901-1609752920.jpg?lm=1,2.0,0.0,https://www.transfermarkt.co.uk/milos-vulic/profil/spieler/270901,Fudbalski klub Napredak Kruševac,400000.0,2000000.0
